id_kelurahan,nama_kelurahan,kecamatan,tahun,bulan,label_risiko,elevasi,jarak_sungai,curah_hujan_lokal,tata_guna_lahan,kualitas_drainase,pengaruh_pasang,kepadatan_penduduk,jenis_tanah,curah_hujan_bulanan,pasang_maks_muara,musim,pasang_trisakti,debit_barito,debit_martapura,curah_hujan_hulu
17,Pasar Lama,Banjarmasin Tengah,2022,1,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
17,Pasar Lama,Banjarmasin Tengah,2022,2,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
17,Pasar Lama,Banjarmasin Tengah,2022,3,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
17,Pasar Lama,Banjarmasin Tengah,2022,4,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
17,Pasar Lama,Banjarmasin Tengah,2022,5,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
17,Pasar Lama,Banjarmasin Tengah,2022,6,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
17,Pasar Lama,Banjarmasin Tengah,2022,7,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
17,Pasar Lama,Banjarmasin Tengah,2022,8,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
17,Pasar Lama,Banjarmasin Tengah,2022,9,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
17,Pasar Lama,Banjarmasin Tengah,2022,10,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
17,Pasar Lama,Banjarmasin Tengah,2022,11,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
17,Pasar Lama,Banjarmasin Tengah,2022,12,4,3.5,90.0,2650.0,3.0,4.0,7.0,11589.0,2.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
18,Antasan Besar,Banjarmasin Tengah,2022,1,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
18,Antasan Besar,Banjarmasin Tengah,2022,2,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
18,Antasan Besar,Banjarmasin Tengah,2022,3,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
18,Antasan Besar,Banjarmasin Tengah,2022,4,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
18,Antasan Besar,Banjarmasin Tengah,2022,5,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
18,Antasan Besar,Banjarmasin Tengah,2022,6,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
18,Antasan Besar,Banjarmasin Tengah,2022,7,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
18,Antasan Besar,Banjarmasin Tengah,2022,8,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
18,Antasan Besar,Banjarmasin Tengah,2022,9,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
18,Antasan Besar,Banjarmasin Tengah,2022,10,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
18,Antasan Besar,Banjarmasin Tengah,2022,11,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
18,Antasan Besar,Banjarmasin Tengah,2022,12,4,4.0,200.0,2650.0,5.0,4.0,6.0,7735.0,2.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
19,Mawar,Banjarmasin Tengah,2022,1,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
19,Mawar,Banjarmasin Tengah,2022,2,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
19,Mawar,Banjarmasin Tengah,2022,3,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
19,Mawar,Banjarmasin Tengah,2022,4,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
19,Mawar,Banjarmasin Tengah,2022,5,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
19,Mawar,Banjarmasin Tengah,2022,6,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
19,Mawar,Banjarmasin Tengah,2022,7,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
19,Mawar,Banjarmasin Tengah,2022,8,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
19,Mawar,Banjarmasin Tengah,2022,9,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
19,Mawar,Banjarmasin Tengah,2022,10,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
19,Mawar,Banjarmasin Tengah,2022,11,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
19,Mawar,Banjarmasin Tengah,2022,12,4,5.0,250.0,2650.0,2.0,5.0,5.0,10854.0,3.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
20,Seberang Mesjid,Banjarmasin Tengah,2022,1,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
20,Seberang Mesjid,Banjarmasin Tengah,2022,2,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
20,Seberang Mesjid,Banjarmasin Tengah,2022,3,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
20,Seberang Mesjid,Banjarmasin Tengah,2022,4,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
20,Seberang Mesjid,Banjarmasin Tengah,2022,5,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
20,Seberang Mesjid,Banjarmasin Tengah,2022,6,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
20,Seberang Mesjid,Banjarmasin Tengah,2022,7,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
20,Seberang Mesjid,Banjarmasin Tengah,2022,8,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
20,Seberang Mesjid,Banjarmasin Tengah,2022,9,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
20,Seberang Mesjid,Banjarmasin Tengah,2022,10,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
20,Seberang Mesjid,Banjarmasin Tengah,2022,11,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
20,Seberang Mesjid,Banjarmasin Tengah,2022,12,4,3.0,60.0,2650.0,1.0,2.0,8.0,16127.0,2.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
21,Kelayan Luar,Banjarmasin Tengah,2022,1,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
21,Kelayan Luar,Banjarmasin Tengah,2022,2,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
21,Kelayan Luar,Banjarmasin Tengah,2022,3,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
21,Kelayan Luar,Banjarmasin Tengah,2022,4,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
21,Kelayan Luar,Banjarmasin Tengah,2022,5,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
21,Kelayan Luar,Banjarmasin Tengah,2022,6,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
21,Kelayan Luar,Banjarmasin Tengah,2022,7,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
21,Kelayan Luar,Banjarmasin Tengah,2022,8,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
21,Kelayan Luar,Banjarmasin Tengah,2022,9,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
21,Kelayan Luar,Banjarmasin Tengah,2022,10,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
21,Kelayan Luar,Banjarmasin Tengah,2022,11,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
21,Kelayan Luar,Banjarmasin Tengah,2022,12,4,3.5,180.0,2650.0,1.0,3.0,7.0,21125.0,2.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
22,Sungai Baru,Banjarmasin Tengah,2022,1,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
22,Sungai Baru,Banjarmasin Tengah,2022,2,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
22,Sungai Baru,Banjarmasin Tengah,2022,3,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
22,Sungai Baru,Banjarmasin Tengah,2022,4,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
22,Sungai Baru,Banjarmasin Tengah,2022,5,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
22,Sungai Baru,Banjarmasin Tengah,2022,6,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
22,Sungai Baru,Banjarmasin Tengah,2022,7,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
22,Sungai Baru,Banjarmasin Tengah,2022,8,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
22,Sungai Baru,Banjarmasin Tengah,2022,9,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
22,Sungai Baru,Banjarmasin Tengah,2022,10,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
22,Sungai Baru,Banjarmasin Tengah,2022,11,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
22,Sungai Baru,Banjarmasin Tengah,2022,12,4,3.0,70.0,2650.0,1.0,3.0,8.0,9213.0,2.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
23,Pelambuan,Banjarmasin Barat,2022,1,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
23,Pelambuan,Banjarmasin Barat,2022,2,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
23,Pelambuan,Banjarmasin Barat,2022,3,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
23,Pelambuan,Banjarmasin Barat,2022,4,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
23,Pelambuan,Banjarmasin Barat,2022,5,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
23,Pelambuan,Banjarmasin Barat,2022,6,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
23,Pelambuan,Banjarmasin Barat,2022,7,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
23,Pelambuan,Banjarmasin Barat,2022,8,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
23,Pelambuan,Banjarmasin Barat,2022,9,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
23,Pelambuan,Banjarmasin Barat,2022,10,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
23,Pelambuan,Banjarmasin Barat,2022,11,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
23,Pelambuan,Banjarmasin Barat,2022,12,4,2.5,70.0,2900.0,1.0,2.0,9.0,12184.0,1.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
24,Telaga Biru,Banjarmasin Barat,2022,1,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
24,Telaga Biru,Banjarmasin Barat,2022,2,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
24,Telaga Biru,Banjarmasin Barat,2022,3,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
24,Telaga Biru,Banjarmasin Barat,2022,4,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
24,Telaga Biru,Banjarmasin Barat,2022,5,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
24,Telaga Biru,Banjarmasin Barat,2022,6,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
24,Telaga Biru,Banjarmasin Barat,2022,7,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
24,Telaga Biru,Banjarmasin Barat,2022,8,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
24,Telaga Biru,Banjarmasin Barat,2022,9,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
24,Telaga Biru,Banjarmasin Barat,2022,10,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
24,Telaga Biru,Banjarmasin Barat,2022,11,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
24,Telaga Biru,Banjarmasin Barat,2022,12,4,3.5,180.0,2900.0,2.0,3.0,7.0,10383.0,2.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
25,Telawang,Banjarmasin Barat,2022,1,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
25,Telawang,Banjarmasin Barat,2022,2,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
25,Telawang,Banjarmasin Barat,2022,3,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
25,Telawang,Banjarmasin Barat,2022,4,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
25,Telawang,Banjarmasin Barat,2022,5,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
25,Telawang,Banjarmasin Barat,2022,6,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
25,Telawang,Banjarmasin Barat,2022,7,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
25,Telawang,Banjarmasin Barat,2022,8,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
25,Telawang,Banjarmasin Barat,2022,9,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
25,Telawang,Banjarmasin Barat,2022,10,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
25,Telawang,Banjarmasin Barat,2022,11,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
25,Telawang,Banjarmasin Barat,2022,12,4,4.5,300.0,2900.0,3.0,5.0,6.0,15909.0,3.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
26,Kuin Selatan,Banjarmasin Barat,2022,1,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
26,Kuin Selatan,Banjarmasin Barat,2022,2,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
26,Kuin Selatan,Banjarmasin Barat,2022,3,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
26,Kuin Selatan,Banjarmasin Barat,2022,4,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
26,Kuin Selatan,Banjarmasin Barat,2022,5,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
26,Kuin Selatan,Banjarmasin Barat,2022,6,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
26,Kuin Selatan,Banjarmasin Barat,2022,7,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
26,Kuin Selatan,Banjarmasin Barat,2022,8,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
26,Kuin Selatan,Banjarmasin Barat,2022,9,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
26,Kuin Selatan,Banjarmasin Barat,2022,10,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,463.7043768854022,281.0,2.0,291.0,3838.034722151561,244.2385732278266,162.82571548521773
26,Kuin Selatan,Banjarmasin Barat,2022,11,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,468.93806059742707,306.0,1.0,311.0,5466.291877003739,418.6946969619885,407.06428871304433
26,Kuin Selatan,Banjarmasin Barat,2022,12,4,2.5,90.0,2900.0,4.0,2.0,9.0,6716.0,1.0,544.1868019680956,321.0,1.0,326.0,6164.116371940386,488.4771464556532,500.10755470459736
27,Kuin Cerucuk,Banjarmasin Barat,2022,1,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,292.0395511309869,271.0,1.0,281.0,5233.683712024856,407.06428871304433,476.84673820670906
27,Kuin Cerucuk,Banjarmasin Barat,2022,2,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,346.93507806600326,266.0,1.0,276.0,4884.771464556532,372.173063966212,372.173063966212
27,Kuin Cerucuk,Banjarmasin Barat,2022,3,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,504.5271098391961,276.0,1.0,286.0,5582.595959493179,441.9555134598767,441.9555134598767
27,Kuin Cerucuk,Banjarmasin Barat,2022,4,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,465.21632995776497,326.0,1.0,291.0,5931.508206961504,476.84673820670906,290.7602062236031
27,Kuin Cerucuk,Banjarmasin Barat,2022,5,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,316.6960166187485,301.0,2.0,306.0,4535.859217088208,290.7602062236031,186.086531983106
27,Kuin Cerucuk,Banjarmasin Barat,2022,6,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,258.42767129153845,311.0,2.0,316.0,3605.4265571726783,209.34734848099424,127.93449073838536
27,Kuin Cerucuk,Banjarmasin Barat,2022,7,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,128.98122748079035,286.0,2.0,291.0,3256.5143097043547,174.45612373416185,98.85847011602506
27,Kuin Cerucuk,Banjarmasin Barat,2022,8,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,228.8864343392204,271.0,2.0,276.0,2791.2979797465896,139.56489898732949,46.5216329957765
27,Kuin Cerucuk,Banjarmasin Barat,2022,9,4,2.0,50.0,2900.0,1.0,2.0,9.0,10665.0,1.0,316.579712536259,266.0,2.0,271.0,3023.906144725472,162.82571548521773,69.78244949366474
